tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0006491	movie	Casey at the Bat	Casey at the Bat	0	1916	\N	\N	Drama,Sport
tt0006492	short	Caught in a Jam	Caught in a Jam	0	1916	\N	\N	Comedy,Short
tt0006493	movie	Ce que les flots racontent	Ce que les flots racontent	0	1916	\N	\N	\N
tt0006494	short	Cenere	Cenere	0	1917	\N	30	Drama,Short
tt0006495	movie	The Chalice of Sorrow	The Chalice of Sorrow	0	1916	\N	50	Drama
tt0006496	movie	The Challenge	The Challenge	0	1916	\N	50	Drama
tt0006498	movie	Charlot II y su familia	Charlot II y su familia	0	1916	\N	\N	\N
tt0006499	movie	The Chattel	The Chattel	0	1916	\N	50	Drama
tt0006500	short	Cheaters	Cheaters	0	1916	\N	\N	Drama,Romance,Short
tt0006501	short	The Chess Queen	The Chess Queen	0	1916	\N	\N	Animation,Short
tt0006502	short	Chicken-Hearted Jim	Chicken-Hearted Jim	0	1916	\N	10	Drama,Short
tt0006503	short	Chickens	Chickens	0	1916	\N	\N	Comedy,Short
tt0006504	movie	A Child of Mystery	A Child of Mystery	0	1916	\N	50	Crime,Drama,Thriller
tt0006505	movie	A Child of the Paris Streets	A Child of the Paris Streets	0	1916	\N	50	Drama
tt0006507	movie	A Child of the Streets	A Child of the Streets	0	1916	\N	\N	\N
tt0006508	movie	The Children Pay	The Children Pay	0	1916	\N	50	Drama
tt0006509	movie	The Children in the House	The Children in the House	0	1916	\N	50	Drama
tt0006510	movie	Children of the Feud	Children of the Feud	0	1916	\N	50	Drama
tt0006511	movie	Christus	Christus	0	1916	\N	88	Drama
tt0006512	movie	Ciklámen	Ciklámen	0	1916	\N	\N	\N
tt0006513	short	Cinders of Love	Cinders of Love	0	1916	\N	\N	Comedy,Short
tt0006514	short	The Circular Room	The Circular Room	0	1916	\N	\N	Drama,Short
tt0006516	movie	The City of Failing Light	The City of Failing Light	0	1916	\N	\N	Drama
tt0006517	movie	Civilization	Civilization	0	1915	\N	85	Drama
tt0006518	short	A Close Call	A Close Call	0	1916	\N	\N	Short,Western
tt0006519	movie	The Closed Road	The Closed Road	0	1916	\N	\N	Drama
tt0006520	movie	The Clown	The Clown	0	1916	\N	\N	Drama
tt0006521	short	The Code of His Ancestors	The Code of His Ancestors	0	1916	\N	\N	Drama,Short
tt0006522	short	The Code of Honor	The Code of Honor	0	1916	\N	\N	Drama,Short
tt0006523	movie	The Code of Marcia Gray	The Code of Marcia Gray	0	1916	\N	50	Drama
tt0006524	short	Colonel Heeza Liar's Bachelor Quarters	Colonel Heeza Liar's Bachelor Quarters	0	1916	\N	\N	Animation,Comedy,Short
tt0006525	short	Colonel Heeza Liar Captures Villa	Colonel Heeza Liar Captures Villa	0	1916	\N	\N	Animation,Comedy,Short
tt0006526	short	Colonel Heeza Liar Gets Married	Colonel Heeza Liar Gets Married	0	1916	\N	\N	Animation,Comedy,Short
tt0006527	short	Colonel Heeza Liar on Strike	Colonel Heeza Liar on Strike	0	1916	\N	\N	Animation,Comedy,Short
tt0006528	short	Colonel Heeza Liar Plays Hamlet	Colonel Heeza Liar Plays Hamlet	0	1916	\N	\N	Animation,Comedy,Short
tt0006529	short	Colonel Heeza Liar Wins the Pennant	Colonel Heeza Liar Wins the Pennant	0	1916	\N	\N	Animation,Comedy,Short
tt0006530	short	Colonel Heeza Liar and the Bandits	Colonel Heeza Liar and the Bandits	0	1916	\N	\N	Animation,Comedy,Short
tt0006531	short	Colonel Heeza Liar and the Pirates	Colonel Heeza Liar and the Pirates	0	1916	\N	\N	Animation,Comedy,Short
tt0006532	short	Colonel Heeza Liar at the Vaudeville Show	Colonel Heeza Liar at the Vaudeville Show	0	1916	\N	\N	Animation,Comedy,Short
tt0006533	short	Colonel Heeza Liar's Courtship	Colonel Heeza Liar's Courtship	0	1916	\N	\N	Animation,Comedy,Romance
tt0006534	short	Colonel Heeza Liar's Waterloo	Colonel Heeza Liar's Waterloo	0	1916	\N	\N	Animation,Comedy,Short
tt0006535	short	Colonel Heeza Liar, Hobo	Colonel Heeza Liar, Hobo	0	1916	\N	\N	Animation,Comedy,Short
tt0006536	movie	The Colored American Winning His Suit	The Colored American Winning His Suit	0	1916	\N	\N	Drama
tt0006537	movie	The Combat	The Combat	0	1916	\N	\N	Drama
tt0006538	movie	The Come-Back	The Come-Back	0	1916	\N	\N	Drama
tt0006539	short	The Committee on Credentials	The Committee on Credentials	0	1916	\N	30	Short,Western
tt0006540	movie	Common Ground	Common Ground	0	1916	\N	50	Drama
tt0006541	movie	The Common Law	The Common Law	0	1916	\N	\N	Drama,Romance
tt0006542	movie	Como aquel día	Como aquel día	0	1916	\N	\N	\N
tt0006543	movie	The Conflict	The Conflict	0	1916	\N	\N	Drama
tt0006544	short	Crooked Trails	Crooked Trails	0	1916	\N	\N	Short,Western
tt0006545	short	Cooks vs. Chefs: The Phable of Olaf and Louie	Cooks vs. Chefs: The Phable of Olaf and Louie	0	1916	\N	\N	Animation,Comedy,Short
tt0006546	short	A Corner in Water	A Corner in Water	0	1916	\N	\N	Comedy,Short,Western
tt0006547	movie	The Cossack Whip	The Cossack Whip	0	1916	\N	61	Drama
tt0006548	short	The Count	The Count	0	1916	\N	21	Comedy,Short
tt0006549	movie	The Country That God Forgot	The Country That God Forgot	0	1916	\N	\N	Drama
tt0006550	short	The Courtin' of Calliope Clew	The Courtin' of Calliope Clew	0	1916	\N	\N	Drama,Short
tt0006551	short	The Cowpuncher's Peril	The Cowpuncher's Peril	0	1916	\N	\N	Short,Western
tt0006552	short	Cramps	Cramps	0	1916	\N	\N	Animation,Short
tt0006553	short	A Creampuff Romance	A Creampuff Romance	0	1916	\N	\N	Comedy,Short
tt0006554	movie	The Crimson Stain Mystery	The Crimson Stain Mystery	0	1916	\N	\N	Horror,Mystery
tt0006555	short	The Crimson Yoke	The Crimson Yoke	0	1916	\N	\N	Drama,Short
tt0006556	movie	The Crippled Hand	The Crippled Hand	0	1916	\N	50	Drama
tt0006557	movie	The Crisis	The Crisis	0	1916	\N	100	Drama,History,War
tt0006558	movie	The Crucial Test	The Crucial Test	0	1916	\N	\N	Drama
tt0006559	movie	Culpas ajenas	Culpas ajenas	0	1916	\N	\N	Drama
tt0006560	short	Curlew Corliss	Curlew Corliss	0	1916	\N	\N	Short,Western
tt0006561	movie	The Cycle of Fate	The Cycle of Fate	0	1916	\N	\N	Drama
tt0006562	short	The Danger Girl	The Danger Girl	0	1916	\N	18	Comedy,Short
tt0006563	movie	Een danstragedie	Een danstragedie	0	1916	\N	\N	\N
tt0006564	movie	Daphne and the Pirate	Daphne and the Pirate	0	1916	\N	50	Adventure,Drama
tt0006565	movie	Daredevil Kate	Daredevil Kate	0	1916	\N	\N	Drama
tt0006566	movie	The Daring of Diana	The Daring of Diana	0	1916	\N	\N	Drama
tt0006567	short	A Dash of Courage	A Dash of Courage	0	1916	\N	20	Comedy,Short
tt0006568	movie	A Daughter of the Gods	A Daughter of the Gods	0	1916	\N	180	Drama
tt0006569	movie	David Garrick	David Garrick	0	1916	\N	50	Biography,Comedy,Drama
tt0006570	movie	Davy Crockett	Davy Crockett	0	1916	\N	50	Action,Biography,Western
tt0006571	movie	The Dawn Maker	The Dawn Maker	0	1916	\N	50	Western
tt0006572	movie	The Dawn of Love	The Dawn of Love	0	1916	\N	50	Drama
tt0006573	short	A Day at School	A Day at School	0	1916	\N	\N	Comedy,Short
tt0006574	movie	The Decoy	The Decoy	0	1916	\N	50	Crime,Drama
tt0006575	short	A Deep Sea Liar	A Deep Sea Liar	0	1916	\N	\N	Comedy,Short
tt0006576	short	Delinquent Bridegrooms	Delinquent Bridegrooms	0	1916	\N	\N	Comedy,Short
tt0006577	short	The Demon of Fear	The Demon of Fear	0	1916	\N	\N	Drama,Short
tt0006578	short	The Desert Calls Its Own	The Desert Calls Its Own	0	1916	\N	\N	Short,Western
tt0006579	movie	The Desert	The Desert	0	1916	\N	\N	\N
tt0006580	movie	The Deserter	The Deserter	0	1916	\N	\N	Adventure,Western
tt0006581	movie	Desperation	Driven	0	1916	\N	\N	Drama
tt0006582	short	Destiny	Destiny	0	1916	\N	30	Drama,Short
tt0006583	movie	Destiny's Toy	Destiny's Toy	0	1916	\N	52	Drama
tt0006584	movie	The Destroyers	The Destroyers	0	1916	\N	\N	Drama
tt0006585	movie	Deuda pagada	Deuda pagada	0	1916	\N	\N	Drama
tt0006586	movie	The Devil at His Elbow	The Devil at His Elbow	0	1916	\N	\N	Drama
tt0006587	movie	The Devil's Bondwoman	The Devil's Bondwoman	0	1916	\N	50	Drama
tt0006588	movie	The Devil's Double	The Devil's Double	0	1916	\N	50	Western
tt0006589	movie	The Devil's Needle	The Devil's Needle	0	1916	\N	59	Drama
tt0006590	movie	The Devil's Prize	The Devil's Prize	0	1916	\N	\N	Drama
tt0006591	movie	Diamant	Diamant	0	1916	\N	\N	\N
tt0006592	movie	Diane of the Follies	Diane of the Follies	0	1916	\N	50	Comedy,Drama
tt0006593	short	Diana the Huntress	Diana the Huntress	0	1916	\N	29	Short
tt0006594	movie	Dimples	Dimples	0	1916	\N	50	Drama
tt0006595	movie	Diplomacy	Diplomacy	0	1916	\N	50	Comedy,Drama
tt0006596	movie	The Dividend	The Dividend	0	1916	\N	\N	Drama
tt0006597	movie	Doctor Neighbor	Doctor Neighbor	0	1916	\N	50	Drama
tt0006598	short	Doctoring a Leak	Doctoring a Leak	0	1916	\N	\N	Comedy,Short
tt0006599	short	The Dog Pound	The Dog Pound	0	1916	\N	\N	Animation,Short
tt0006600	movie	Mr. Doctor	Doktor úr	0	1916	\N	\N	\N
tt0006601	short	Dollars and Sense	Dollars and Sense	0	1916	\N	\N	Comedy,Short
tt0006602	movie	Dollars of Dross	Dollars of Dross	0	1916	\N	\N	\N
tt0006603	short	Dolly's Scoop	Dolly's Scoop	0	1916	\N	\N	Drama,Short
tt0006604	short	Dough Nuts	Dough Nuts	0	1917	\N	\N	Comedy,Short
tt0006605	movie	The Dream Girl	The Dream Girl	0	1916	\N	\N	Drama
tt0006606	short	Dreamy Dud Has a Laugh on the Boss	Dreamy Dud Has a Laugh on the Boss	0	1916	\N	\N	Animation,Comedy,Short
tt0006607	short	Dreamy Dud Joyriding with Princess Zlim	Dreamy Dud Joyriding with Princess Zlim	0	1916	\N	\N	Animation,Comedy,Short
tt0006608	short	Dreamy Dud Lost at Sea	Dreamy Dud Lost at Sea	0	1916	\N	\N	Animation,Comedy,Short
tt0006609	short	Dreamy Dud in the African War Zone	Dreamy Dud in the African War Zone	0	1916	\N	\N	Animation,Comedy,Short
tt0006610	short	Dreamy Knights	Dreamy Knights	0	1916	\N	\N	Comedy,Short
tt0006611	movie	Le droit à la vie	Le droit à la vie	0	1917	\N	\N	\N
tt0006612	movie	Drugged Waters	Drugged Waters	0	1916	\N	50	Drama
tt0006613	short	Ducking a Discord	Ducking a Discord	0	1916	\N	\N	Comedy,Short
tt0006614	movie	The Dumb Girl of Portici	The Dumb Girl of Portici	0	1916	\N	112	Drama,History,Romance
tt0006615	movie	The Dupe	The Dupe	0	1916	\N	50	Drama
tt0006616	short	Duplicity	Duplicity	0	1916	\N	\N	Comedy,Short
tt0006617	movie	Dödskyssen	Dödskyssen	0	1916	\N	60	Comedy,Crime,Drama
tt0006618	movie	Each Pearl a Tear	Each Pearl a Tear	0	1916	\N	50	Drama
tt0006620	movie	The Eagle's Wings	The Eagle's Wings	0	1916	\N	50	Drama
tt0006621	movie	East Lynne	East Lynne	0	1916	\N	75	Drama
tt0006622	short	Edison Bugg's Invention	Edison Bugg's Invention	0	1916	\N	\N	Comedy,Short
tt0006623	movie	Az egymillió fontos bankó	Az egymillió fontos bankó	0	1917	\N	\N	Comedy
tt0006624	movie	Die Ehe der Luise Rohrbach	Die Ehe der Luise Rohrbach	0	1917	\N	\N	Drama
tt0006625	movie	Un ejemplo	Un ejemplo	0	1916	\N	58	\N
tt0006626	movie	Elnémult harangok	Elnémult harangok	0	1922	\N	52	\N
tt0006627	movie	Elusive Isabel	Elusive Isabel	0	1916	\N	50	Drama
tt0006628	short	Enchantment	Enchantment	0	1916	\N	\N	Drama,Short
tt0006629	movie	The End of the Rainbow	The End of the Rainbow	0	1916	\N	50	Drama
tt0006630	movie	The End of the Trail	The End of the Trail	0	1916	\N	50	Drama
tt0006631	movie	An Enemy to the King	An Enemy to the King	0	1916	\N	60	Adventure,History
tt0006632	short	Enslingens hustru	Enslingens hustru	0	1916	\N	44	Short
tt0006633	movie	Ernst ist das Leben	Ernst ist das Leben	0	1916	\N	\N	\N
tt0006634	short	Der erste Patient	Der erste Patient	0	1917	\N	\N	Short
tt0006635	movie	Es war einst ein Prinzesschen	Es war einst ein Prinzesschen	0	1916	\N	\N	Comedy
tt0006636	short	Esther	Esther	0	1916	\N	40	Drama,History,Short
tt0006637	movie	The Eternal Grind	The Eternal Grind	0	1916	\N	\N	Drama
tt0006638	movie	The Eternal Sappho	The Eternal Sappho	0	1916	\N	50	Drama
tt0006639	short	An Eventful Evening	An Eventful Evening	0	1916	\N	\N	Comedy,Short,Western
tt0006640	movie	The Evil Thereof	The Evil Thereof	0	1916	\N	\N	Drama
tt0006641	movie	The Evil Women Do	The Evil Women Do	0	1916	\N	50	Drama
tt0006642	short	The Extra Man and the Milk-Fed Lion	The Extra Man and the Milk-Fed Lion	0	1916	\N	30	Comedy,Short
tt0006643	movie	The Eye of God	The Eye of God	0	1916	\N	50	Mystery
tt0006644	movie	Eye of the Night	Eye of the Night	0	1916	\N	50	Drama
tt0006645	movie	The Medic	Az ezüst kecske	0	1916	\N	\N	\N
tt0006646	short	The Fable of Books Made to Balance	The Fable of Books Made to Balance	0	1916	\N	\N	Comedy,Short
tt0006647	short	The Fable of Flora and Adolph and a Home Gone Wrong	The Fable of Flora and Adolph and a Home Gone Wrong	0	1916	\N	\N	Comedy,Short
tt0006648	short	The Fable of Handsome Jethro, Who Was Simply Cut Out to Be a Merchant	The Fable of Handsome Jethro, Who Was Simply Cut Out to Be a Merchant	0	1915	\N	\N	Comedy,Short
tt0006649	short	The Fable of How Wisenstein Did Not Lose Out to Buttinsky	The Fable of How Wisenstein Did Not Lose Out to Buttinsky	0	1916	\N	\N	Comedy,Short
tt0006650	short	The Fable of the Fearsome Feud Between the First Families	The Fable of the Fearsome Feud Between the First Families	0	1916	\N	\N	Comedy,Short
tt0006651	short	The Fable of the Good Fairy with the Lorgnette and Why She Got It Good	The Fable of the Good Fairy with the Lorgnette and Why She Got It Good	0	1916	\N	\N	Comedy,Short
tt0006652	short	The Fable of the Grass Widow and the Mesmeree and the Six Dollars	The Fable of the Grass Widow and the Mesmeree and the Six Dollars	0	1916	\N	\N	Comedy,Short
tt0006653	movie	The Fable of the Kid Who Shifted His Ideals to Golf and Finally Became a Baseball Fan and Took the Only Known Cure	The Fable of the Kid Who Shifted His Ideals to Golf and Finally Became a Baseball Fan and Took the Only Known Cure	0	1916	\N	\N	Comedy,Sport
tt0006654	short	The Fable of the Kittenish Super-Anns and the World-Weary Snipes	The Fable of the Kittenish Super-Anns and the World-Weary Snipes	0	1916	\N	\N	Comedy,Short
tt0006655	short	The Fable of the Preacher Who Flew His Kite But Not Because He Wished to Do So	The Fable of the Preacher Who Flew His Kite But Not Because He Wished to Do So	0	1916	\N	10	Comedy,Short
tt0006656	short	The Fable of the Slim Girl Who Tried to Keep a Date That Was Never Made	The Fable of the Slim Girl Who Tried to Keep a Date That Was Never Made	0	1916	\N	\N	Comedy,Short
tt0006657	short	The Fable of the Small Town Favorite Who Was Ruined by Too Much Competition	The Fable of the Small Town Favorite Who Was Ruined by Too Much Competition	0	1916	\N	\N	Comedy,Short
tt0006658	short	The Fable of the Throbbing Genius of a TankTown Who Was Encouraged by Her Folks Who Were Prominent	The Fable of the Throbbing Genius of a TankTown Who Was Encouraged by Her Folks Who Were Prominent	0	1916	\N	10	Comedy,Short
tt0006659	short	The Fable of the Two Philanthropic Sons	The Fable of the Two Philanthropic Sons	0	1916	\N	\N	Comedy,Short
tt0006660	short	The Fable of the Undecided Brunette	The Fable of the Undecided Brunette	0	1916	\N	\N	Comedy,Short
tt0006661	short	The Face in the Mirror	The Face in the Mirror	0	1916	\N	30	Drama,Short
tt0006662	movie	Faith	Faith	0	1916	\N	\N	Drama
tt0006663	short	Faith's Reward	Faith's Reward	0	1916	\N	30	Short
tt0006664	movie	The Fall of a Nation	The Fall of a Nation	0	1916	\N	\N	Drama
tt0006665	movie	The Village Rogue	A Falu rossza	0	1916	\N	69	\N
tt0006666	movie	The Wolf	Farkas	0	1917	\N	\N	\N
tt0006667	short	Father Gets Into the Movies	Father Gets Into the Movies	0	1916	\N	\N	Animation,Comedy,Short
tt0006668	short	Fatty and Mabel Adrift	Fatty and Mabel Adrift	0	1916	\N	34	Comedy,Short
tt0006669	movie	The Fear Market	The Fear Market	0	1916	\N	\N	\N
tt0006670	movie	The Feast of Life	The Feast of Life	0	1916	\N	50	Drama
tt0006671	short	The Feathered Nest	The Feathered Nest	0	1916	\N	\N	Comedy,Short
tt0006672	movie	Fehér éjszakák	Fehér éjszakák	0	1916	\N	\N	Drama
tt0006673	movie	The Black Rainbow	A fekete szivárvány	0	1917	\N	\N	Drama
tt0006674	short	Felix on the Job	Felix on the Job	0	1916	\N	\N	Comedy,Short
tt0006675	movie	The Feud Girl	The Feud Girl	0	1916	\N	50	Drama
tt0006676	short	Fido's Fate	Fido's Fate	0	1916	\N	\N	Comedy,Short
tt0006677	movie	Fiesta de la flor en Zaragoza	Fiesta de la flor en Zaragoza	0	1916	\N	\N	\N
tt0006678	movie	Fiesta del árbol en Zaragoza	Fiesta del árbol en Zaragoza	0	1916	\N	\N	Documentary
tt0006679	movie	Fifty-Fifty	Fifty-Fifty	0	1916	\N	55	Drama
tt0006680	movie	Fighting Blood	Fighting Blood	0	1916	\N	50	Drama
tt0006681	short	Fighting Joe	Fighting Joe	0	1916	\N	\N	Short,Western
tt0006682	short	The Finer Metal	The Finer Metal	0	1916	\N	\N	Drama,Short
tt0006683	movie	Fioritures	Fioritures	0	1916	\N	\N	\N
tt0006684	short	The Fireman	The Fireman	0	1916	\N	24	Comedy,Short
tt0006685	movie	Fires of Conscience	Fires of Conscience	0	1916	\N	\N	Drama
tt0006686	short	$5,000 Reward	$5,000 Reward	0	1916	\N	\N	Short,Western
tt0006687	movie	The Flirt	The Flirt	0	1916	\N	50	Drama
tt0006688	movie	Flirting with Fate	Flirting with Fate	0	1916	\N	57	Adventure,Comedy
tt0006689	short	The Floorwalker	The Floorwalker	0	1916	\N	29	Comedy,Short
tt0006690	movie	Flor de otoño	Flor de otoño	0	1916	\N	\N	\N
tt0006691	movie	The Flower of No Man's Land	The Flower of No Man's Land	0	1916	\N	\N	Drama
tt0006692	movie	The Flying Torpedo	The Flying Torpedo	0	1916	\N	50	Drama
tt0006694	movie	The Fool's Revenge	The Fool's Revenge	0	1916	\N	\N	Drama
tt0006695	short	For Ten Thousand Bucks	For Ten Thousand Bucks	0	1916	\N	\N	Comedy,Short
tt0006696	movie	For the Defense	For the Defense	0	1916	\N	50	Drama
tt0006697	short	The Forgotten Prayer	The Forgotten Prayer	0	1916	\N	\N	Drama,Short
tt0006698	movie	Le fou de la falaise	Le fou de la falaise	0	1916	\N	\N	\N
tt0006699	movie	The Foundling	The Foundling	0	1916	\N	\N	Drama
tt0006700	movie	The Fourth Estate	The Fourth Estate	0	1916	\N	50	Drama
tt0006701	movie	Frau Eva	Frau Eva	0	1917	\N	63	\N
tt0006702	short	Frenzied Finance	Frenzied Finance	0	1916	\N	\N	Comedy,Short
tt0006703	movie	Friday the 13th	Friday the 13th	0	1916	\N	\N	Drama
tt0006704	movie	From Broadway to a Throne	From Broadway to a Throne	0	1916	\N	50	Drama
tt0006705	movie	Fyrstindens skæbne	Fyrstindens skæbne	0	1916	\N	\N	\N
tt0006706	movie	Fången på Karlstens fästning	Fången på Karlstens fästning	0	1916	\N	61	\N
tt0006707	movie	The Tenor, Inc.	Der G.m.b.H. Tenor	0	1916	\N	\N	Comedy
tt0006708	short	The Gamble	The Gamble	0	1916	\N	\N	Drama,Short
tt0006709	movie	Under Suspicion	The Game of Liberty	0	1916	\N	60	Comedy,Crime
tt0006710	short	The Garden of Shadows	The Garden of Shadows	0	1916	\N	\N	Drama,Short
tt0006711	movie	The Gates of Eden	The Gates of Eden	0	1916	\N	\N	Drama
tt0006712	movie	The Gay Lord Waring	The Gay Lord Waring	0	1916	\N	50	Drama,Thriller
tt0006713	movie	Les gaz mortels	Les gaz mortels	0	1916	\N	71	\N
tt0006714	movie	The Mixed Ladies Chorus	Der gemischte Frauenchor	0	1916	\N	\N	Comedy
tt0006715	movie	Genie tegen geweld	Genie tegen geweld	0	1916	\N	70	\N
tt0006716	movie	The Gilded Cage	The Gilded Cage	0	1916	\N	50	Drama,Romance
tt0006717	movie	The Gilded Spider	The Gilded Spider	0	1916	\N	50	Drama
tt0006718	movie	The Girl from Frisco	The Girl from Frisco	0	1916	\N	\N	\N
tt0006719	movie	The Girl Philippa	The Girl Philippa	0	1916	\N	70	Drama,Romance,Thriller
tt0006720	short	The Girl Who Didn't Tell	The Girl Who Didn't Tell	0	1916	\N	\N	Comedy,Short
tt0006721	short	The Girl Who Feared Daylight	The Girl Who Feared Daylight	0	1916	\N	\N	Drama,Short
tt0006722	movie	The Girl with the Green Eyes	The Girl with the Green Eyes	0	1916	\N	50	Drama
tt0006723	short	The Girl in Lower 9	The Girl in Lower 9	0	1916	\N	\N	Drama,Short
tt0006724	short	The Girl of Gold Gulch	The Girl of Gold Gulch	0	1916	\N	\N	Short,Western
tt0006725	movie	The Girl of Lost Lake	The Girl of Lost Lake	0	1916	\N	50	Drama
tt0006726	movie	Gloria's Romance	Gloria's Romance	0	1916	\N	\N	Action,Adventure,Drama
tt0006727	movie	Gloriana	Gloriana	0	1916	\N	50	Drama
tt0006728	movie	God's Country and the Woman	God's Country and the Woman	0	1916	\N	80	Drama,Romance
tt0006729	movie	God's Crucible	God's Crucible	0	1917	\N	50	Drama,Western
tt0006730	movie	God's Half Acre	God's Half Acre	0	1916	\N	\N	Drama
tt0006731	movie	Going Straight	Going Straight	0	1916	\N	60	Crime,Drama
tt0006732	short	Going West to Make Good	Going West to Make Good	0	1916	\N	\N	Short,Western
tt0006733	movie	Gold and the Woman	Gold and the Woman	0	1916	\N	60	Drama
tt0006734	movie	The Golden Idiot	The Golden Idiot	0	1917	\N	65	Comedy,Drama
tt0006735	short	The Golden Thought	The Golden Thought	0	1916	\N	\N	Short,Western
tt0006736	movie	The Good Bad-Man	The Good Bad-Man	0	1916	\N	50	Romance,Western
tt0006737	short	The Good Woman	The Good Woman	0	1916	\N	\N	Drama,Short
tt0006738	movie	The Grasp of Greed	The Grasp of Greed	0	1916	\N	50	Drama,Romance
tt0006739	short	The Great Pearl Tangle	The Great Pearl Tangle	0	1916	\N	20	Comedy,Short
tt0006740	movie	The Great Problem	The Great Problem	0	1916	\N	50	Drama,Romance
tt0006741	movie	The Greater Woman	The Greater Woman	0	1917	\N	50	Drama,Romance
tt0006742	movie	Green Stockings	Green Stockings	0	1916	\N	50	Comedy
tt0006743	movie	The Green Swamp	The Green Swamp	0	1916	\N	50	Drama
